time,vSI,vs
4.45900000000000052,9.999988444975767e-1,1.47475576852933491e-3
4.45999999999999996,9.99998939808556919e-1,1.46963411680324616e-3
4.4610000000000003,9.99999034758177752e-1,1.46439941705802886e-3
4.46200000000000063,9.99999129338747017e-1,1.45905258422845854e-3
4.46300000000000008,9.99999223542636817e-1,1.45359454093295392e-3
4.46400000000000041,9.99999317362283091e-1,1.44802621711825723e-3
4.46499999999999986,9.99999410790185284e-1,1.44234854995646208e-3
4.46600000000000019,9.99999503818908009e-1,1.43656248410760075e-3
4.46700000000000053,9.99999596441081384e-1,1.4306689708886689e-3
4.46799999999999997,9.9999968864940092e-1,1.42466896891607088e-3
4.46900000000000031,9.99999780436628516e-1,1.41856344358291591e-3
4.47000000000000064,9.99999871795592687e-1,1.4123533667936988e-3
4.47100000000000009,9.9999996271918945e-1,1.40603971743152346e-3
4.47200000000000042,1.00000005320038188,1.39962348030335114e-3
4.47299999999999986,1.00000014323220143,1.39310564704816045e-3
4.4740000000000002,1.00000023280774797,1.38648721538938693e-3
4.47500000000000053,1.00000032192019006,1.37976918919460842e-3
4.47599999999999998,1.00000041056276578,1.37295257835301954e-3
4.47700000000000031,1.00000049872878294,1.36603839865714611e-3
4.47800000000000065,1.00000058641161926,1.35902767150766486e-3
4.47900000000000009,1.00000067360472289,1.35192142411039206e-3
4.48000000000000043,1.00000076030161233,1.3447206890646133e-3
4.48099999999999987,1.0000008464958785,1.33742650468845754e-3
4.48200000000000021,1.00000093218118313,1.33003991424906001e-3
4.48300000000000054,1.00000101735126035,1.32256196624215561e-3
4.48399999999999999,1.00000110199991599,1.31499371424168162e-3
4.48500000000000032,1.00000118612102895,1.30733621681490596e-3
4.48600000000000065,1.00000126970855052,1.29959053725977746e-3
4.4870000000000001,1.00000135275650659,1.29175774365255743e-3
4.48800000000000043,1.00000143525899521,1.28383890847238741e-3
4.48899999999999988,1.00000151721018882,1.27583510890158145e-3
4.49000000000000021,1.0000015986043338,1.26774742627297227e-3
4.49100000000000055,1.00000167943575202,1.25957694601722559e-3
4.49199999999999999,1.00000175969883909,1.25132475773325294e-3
4.49300000000000033,1.0000018393880663,1.2429919551366804e-3
4.49399999999999977,1.00000191849797937,1.23457963564860577e-3
4.49500000000000011,1.00000199702320036,1.22608890029917567e-3
4.49600000000000044,1.00000207495842641,1.21752085411765023e-3
4.49699999999999989,1.00000215229843237,1.20887660506350299e-3
4.49800000000000022,1.00000222903806701,1.20015726492119618e-3
4.49900000000000055,1.00000230517225752,1.19136394847965134e-3
4.5,1.00000238069600678,1.18249777376287129e-3
4.50100000000000033,1.00000245560439516,1.17355986177188564e-3
4.50199999999999978,1.00000252989257987,1.16455133623532799e-3
4.50300000000000011,1.00000260355579518,1.15547332385113511e-3
4.50400000000000045,1.00000267658935327,1.14632695403929009e-3
4.50499999999999989,1.00000274898864361,1.13711335852184929e-3
4.50600000000000023,1.00000282074913383,1.127833671459547e-3
4.50700000000000056,1.0000028918663697,1.11848902934399128e-3
4.50800000000000001,1.00000296233597519,1.1090805709544245e-3
4.50900000000000034,1.00000303215365105,1.09960943713574761e-3
4.50999999999999979,1.000003101315178,1.0900767703428127e-3
4.51100000000000012,1.00000316981641535,1.08048371510448445e-3
4.51200000000000045,1.00000323765330013,1.07083141769051624e-3
4.5129999999999999,1.00000330482184907,1.06112102578936364e-3
4.51400000000000023,1.00000337131815686,1.05135368880012988e-3
4.51500000000000057,1.00000343713839879,1.04153055715140502e-3
4.51600000000000001,1.00000350227882673,1.03165278272766186e-3
4.51700000000000035,1.00000356673577318,1.02172151862031484e-3
4.51799999999999979,1.00000363050564967,1.01173791864591104e-3
4.51900000000000013,1.00000369358494634,1.00170313772459394e-3
4.52000000000000046,1.00000375597023461,9.91618331282984652e-4
4.52099999999999991,1.00000381765816271,9.81484655701807002e-4
4.52200000000000024,1.00000387864545948,9.71303267846201131e-4
4.52300000000000058,1.00000393892893391,9.61075324973238894e-4
4.52400000000000002,1.0000039985054725,9.50801984583022567e-4
4.52500000000000036,1.00000405737204257,9.40484404396101353e-4
4.5259999999999998,1.00000411552569091,9.30123742332756177e-4
4.52700000000000014,1.00000417296354316,9.19721156313086687e-4
4.52800000000000047,1.00000422968280467,9.09277804003883437e-4
4.52899999999999991,1.00000428568076005,8.98794842815651539e-4
4.53000000000000025,1.00000434095477431,8.88273429719931267e-4
4.53100000000000058,1.00000439550229037,8.77714721375003493e-4
4.53200000000000003,1.00000444932083155,8.67119873947403991e-4
4.53300000000000036,1.00000450240799954,8.56490042758944938e-4
4.53399999999999981,1.00000455476147665,8.45826382488595093e-4
4.53500000000000014,1.00000460637902266,8.35130046524818186e-4
4.53600000000000048,1.00000465725847776,8.24402187786716419e-4
4.53699999999999992,1.00000470739776071,8.13643957591037893e-4
4.53800000000000026,1.00000475679486889,8.02856506304122121e-4
4.53900000000000059,1.00000480544787917,7.92040983070631342e-4
4.54000000000000004,1.00000485335494727,7.81198535068869295e-4
4.54100000000000037,1.00000490051430591,7.70330308599897866e-4
4.54199999999999982,1.00000494692426822,7.59437447731846349e-4
4.54300000000000015,1.00000499258322462,7.48521095097859097e-4
4.54400000000000048,1.0000050374896452,7.37582391344122554e-4
4.54499999999999993,1.00000508164207602,7.26622475259408335e-4
4.54600000000000026,1.00000512503914352,7.15642483359016715e-4
4.5470000000000006,1.00000516767955006,7.0464355026691539e-4
4.54800000000000004,1.00000520956207706,6.93626808122371676e-4
4.54900000000000038,1.00000525068558277,6.82593386729704252e-4
4.54999999999999982,1.00000529104900271,6.7154441358428579e-4
4.55100000000000016,1.00000533065134967,6.60481013295674546e-4
4.55200000000000049,1.00000536949171392,6.49404307994804267e-4
4.55299999999999994,1.00000540756926237,6.38315416885632328e-4
4.55400000000000027,1.0000054448832385,6.27215456595973248e-4
4.5550000000000006,1.00000548143296131,6.16105540614135527e-4
4.55600000000000005,1.00000551721782771,6.04986779286776667e-4
4.55700000000000038,1.00000555223730925,5.93860279697560126e-4
4.55799999999999983,1.00000558649095384,5.82727146093923749e-4
4.55900000000000016,1.00000561997838444,5.71588479035331845e-4
4.5600000000000005,1.00000565269929975,5.60445375473412905e-4
4.56099999999999994,1.00000568465347328,5.492989292535627e-4
4.56200000000000028,1.00000571584075404,5.38150230335820989e-4
4.56300000000000061,1.00000574626106498,5.27000364885141324e-4
4.56400000000000006,1.00000577591440298,5.15850415420749872e-4
4.56500000000000039,1.00000580480083956,5.04701460479748277e-4
4.56599999999999984,1.0000058329205197,4.93554574593860988e-4
